;Academia_x;Acesso Wi-Fi nos quartos_x;Acesso direto à praia_x;Animais permitidos_x;Ar condicionado_x;Banheiro com banheira_x;Banheiro com ducha_x;Bar na beira da Piscina_x;Bar no hotel_x;Cabeleireiro_x;Canais de TV via satélite_x;Centro financeiro_x;Check-in / out Expresso_x;Cofre na recepção_x;Cofre no quarto_x;Concierge_x;Cozinha quitinete_x;Elevador_x;Espelho de aumento_x;Estacionamento_x;Ferro e tábua de passar_x;Geladeira_x;Guarda-sol_x;Internet_x;Lavanderia_x;Loja de conveniência_x;Mesa de trabalho_x;Microondas_x;Nome;PC com Internet_x;Piscina exterior_x;Piscina interna_x;Quarto para não-fumantes_x;Recepção 24 horas_x;Restaurante_x;Sala de conferências_x;Secador_x;Serviço de portaria_x;Serviço de quarto_x;Serviço de quarto 24 horas_x;Spa_x;TV LCD_x;TV a cabo_x;Telefone_x;Terraço_x;Transfer de/ para aeroporto_x;Varanda / Terraço_x;Wi-Fi grátis no lobby_x;Wi-Fi grátis nos quartos_x;cafe_da_manha;comida;conforto;custo-beneficio;facilidades;limpeza;localizacao;predio;quartos;servico;Academia_y;Acesso direto à praia_y;Animais permitidos_y;Bar na beira da Piscina_y;Bar no hotel_y;Cabeleireiro_y;Centro financeiro_y;Check-in / out Expresso_y;Cofre na recepção_y;Concierge_y;Elevador_y;Estacionamento_y;Guarda-sol_y;Lavanderia_y;Loja de conveniência_y;PC com Internet_y;Piscina exterior_y;Piscina interna_y;Quarto para não-fumantes_y;Recepção 24 horas_y;Restaurante_y;Sala de conferências_y;Serviço de portaria_y;Serviço de quarto_y;Serviço de quarto 24 horas_y;Spa_y;Terraço_y;Transfer de/ para aeroporto_y;Wi-Fi grátis no lobby_y;Acesso Wi-Fi nos quartos_y;Ar condicionado_y;Banheiro com banheira_y;Banheiro com ducha_y;Canais de TV via satélite_y;Cofre no quarto_y;Cozinha quitinete_y;Espelho de aumento_y;Ferro e tábua de passar_y;Geladeira_y;Internet_y;Mesa de trabalho_y;Microondas_y;Secador_y;Telefone_y;TV a cabo_y;TV LCD_y;Varanda / Terraço_y;Wi-Fi grátis nos quartos_y;Academia_x;Acesso direto à praia_x;Animais permitidos_x;Bar na beira da Piscina_x;Bar no hotel_x;Cabeleireiro_x;Centro financeiro_x;Check-in / out Expresso_x;Cofre na recepção_x;Concierge_x;Elevador_x;Estacionamento_x;Guarda-sol_x;Lavanderia_x;Loja de conveniência_x;PC com Internet_x;Piscina exterior_x;Piscina interna_x;Quarto para não-fumantes_x;Recepção 24 horas_x;Restaurante_x;Sala de conferências_x;Serviço de portaria_x;Serviço de quarto_x;Serviço de quarto 24 horas_x;Spa_x;Terraço_x;Transfer de/ para aeroporto_x;Wi-Fi grátis no lobby_x;Acesso Wi-Fi nos quartos_x;Ar condicionado_x;Banheiro com banheira_x;Banheiro com ducha_x;Canais de TV via satélite_x;Cofre no quarto_x;Cozinha quitinete_x;Espelho de aumento_x;Ferro e tábua de passar_x;Geladeira_x;Internet_x;Mesa de trabalho_x;Microondas_x;Secador_x;Telefone_x;TV a cabo_x;TV LCD_x;Varanda / Terraço_x;Wi-Fi grátis nos quartos_x;Academia_y;Acesso direto à praia_y;Animais permitidos_y;Bar na beira da Piscina_y;Bar no hotel_y;Cabeleireiro_y;Centro financeiro_y;Check-in / out Expresso_y;Cofre na recepção_y;Concierge_y;Elevador_y;Estacionamento_y;Guarda-sol_y;Lavanderia_y;Loja de conveniência_y;PC com Internet_y;Piscina exterior_y;Piscina interna_y;Quarto para não-fumantes_y;Recepção 24 horas_y;Restaurante_y;Sala de conferências_y;Serviço de portaria_y;Serviço de quarto_y;Serviço de quarto 24 horas_y;Spa_y;Terraço_y;Transfer de/ para aeroporto_y;Wi-Fi grátis no lobby_y;Acesso Wi-Fi nos quartos_y;Ar condicionado_y;Banheiro com banheira_y;Banheiro com ducha_y;Canais de TV via satélite_y;Cofre no quarto_y;Cozinha quitinete_y;Espelho de aumento_y;Ferro e tábua de passar_y;Geladeira_y;Internet_y;Mesa de trabalho_y;Microondas_y;Secador_y;Telefone_y;TV a cabo_y;TV LCD_y;Varanda / Terraço_y;Wi-Fi grátis nos quartos_y;Academia;Acesso direto à praia;Animais permitidos;Bar na beira da Piscina;Bar no hotel;Cabeleireiro;Centro financeiro;Check-in / out Expresso;Cofre na recepção;Concierge;Elevador;Estacionamento;Guarda-sol;Lavanderia;Loja de conveniência;PC com Internet;Piscina exterior;Piscina interna;Quarto para não-fumantes;Recepção 24 horas;Restaurante;Sala de conferências;Serviço de portaria;Serviço de quarto;Serviço de quarto 24 horas;Spa;Terraço;Transfer de/ para aeroporto;Wi-Fi grátis no lobby;Acesso Wi-Fi nos quartos;Ar condicionado;Banheiro com banheira;Banheiro com ducha;Canais de TV via satélite;Cofre no quarto;Cozinha quitinete;Espelho de aumento;Ferro e tábua de passar;Geladeira;Internet;Mesa de trabalho;Microondas;Secador;Telefone;TV a cabo;TV LCD;Varanda / Terraço;Wi-Fi grátis nos quartos
33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bristol Recife Suites & Convention;;;;;;;;;;;;;;;;;;;;;Não avaliadoNão disponível;76;87;82;82;88.0;82;85;85;82;1;0;0;0;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;0;0;1
34;0;1;0;1;1;1;1;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;1;1;1;1;1;0;Canariu's Palace;1;1;0;0;1;1;1;0;0;1;1;0;0;1;1;1;0;0;1;1;;;;;;;;;;;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1
35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Canariu's Palace;;;;;;;;;;;;;;;;;;;;;76;Não avaliadoNão disponível;71;70;72;73.0;84;71;67;76;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1
36;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;0;Boa Viagem Praia;1;1;0;1;1;1;1;0;0;1;1;0;0;1;1;0;0;0;1;1;;;;;;;;;;;1;1;1;0;1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;1;0;1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;1;0;1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;1;0;1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1
37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Boa Viagem Praia;;;;;;;;;;;;;;;;;;;;;75;76;65;69;66;70.0;85;63;68;71;1;1;1;0;1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;1;0;1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;1;0;1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;1;0;1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1
38;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;Onda Mar;1;1;0;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;1;0;;;;;;;;;;;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;0;0;0
39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Onda Mar;;;;;;;;;;;;;;;;;;;;;76;79;74;76;75;77.0;87;78;73;78;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;0;0;0
40;0;1;0;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;0;1;1;Mercure Recife Navegantes;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;1;1;;;;;;;;;;;0;0;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1
41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mercure Recife Navegantes;;;;;;;;;;;;;;;;;;;;;79;79;79;73;79;81.0;85;74;75;72;0;0;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1
42;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;Vivaz Boutique;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1
43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vivaz Boutique;;;;;;;;;;;;;;;;;;;;;Não avaliadoNão disponível;Não avaliadoNão disponível;79;80;76;85.0;85;82;77;89;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1
44;1;1;0;0;1;0;1;0;1;0;0;1;0;1;1;0;0;1;1;1;0;0;1;1;1;0;1;0;Nacional Inn Recife;0;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;0;0;1;1;;;;;;;;;;;1;0;0;0;1;0;1;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;1;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;1;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;1;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;1;1;1;0;1
45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nacional Inn Recife;;;;;;;;;;;;;;;;;;;;;74;Não avaliadoNão disponível;70;74;73;77.0;77;71;71;78;1;0;0;0;1;0;1;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;1;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;1;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;1;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;0;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;1;1;1;0;1
46;0;1;1;1;1;0;1;1;1;0;0;1;0;1;1;0;0;1;1;1;0;0;0;1;1;0;1;0;Vila Rica Hotel;0;0;1;1;1;1;1;0;1;1;0;0;0;1;1;0;0;0;1;1;;;;;;;;;;;0;1;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1
47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Vila Rica Hotel;;;;;;;;;;;;;;;;;;;;;Não avaliadoNão disponível;76;76;76;79;84.0;89;75;76;81;0;1;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1
48;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;1;1;0;0;1;1;0;1;0;Courtyard Recife Boa Viagem;1;1;0;1;1;1;1;1;0;0;0;0;0;1;1;1;0;0;1;1;;;;;;;;;;;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;1;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;1;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;1;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;1;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;1;0;0;1
49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Courtyard Recife Boa Viagem;;;;;;;;;;;;;;;;;;;;;Não avaliadoNão disponível;77;89;82;85;90.0;85;88;85;87;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;1;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;1;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;1;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;1;1;1;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;1;0;0;1
50;0;1;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;1;0;0;0;1;1;0;1;0;ibis Recife Boa Viagem;1;0;0;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;;;;;;;;;;;0;0;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;0;0;0;1
51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ibis Recife Boa Viagem;;;;;;;;;;;;;;;;;;;;;Não avaliadoNão disponível;Não avaliadoNão disponível;84;80;Não avaliadoNão disponível;86.0;82;80;80;81;0;0;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;0;0;0;1
52;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;Veraneio;1;0;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0
53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Veraneio;;;;;;;;;;;;;;;;;;;;;Não avaliadoNão disponível;78;71;77;73;80.0;81;73;74;78;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0
54;1;1;0;0;1;0;1;1;1;1;0;1;0;1;1;1;1;1;0;1;0;0;1;1;1;0;1;0; Recife Flat service;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;1;1;1;;;;;;;;;;;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1
55;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Recife Flat service;;;;;;;;;;;;;;;;;;;;;72;Não avaliadoNão disponível;79;78;75;78.0;82;75;75;79;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1
